price,crime_rate,resid_area,air_qual,room_num,age,teachers,poor_prop,n_hos_beds,n_hot_rooms,rainfall,log_crime_rate,moy_dist,airport_YES,waterbody_Lake,waterbody_Lake and River,waterbody_River
23.2,5.29305,48.1,0.7,6.051,82.5,19.8,18.76,9.664,10.1856,53,1.8394458498493202,2.17,1,0,0,1
9.7,11.5779,48.1,0.7,5.0360000000000005,97.0,19.8,25.68,5.494,14.0776,51,2.531941305700138,1.77,0,0,0,0
13.8,8.64476,48.1,0.693,6.193,92.6,19.8,15.17,9.076,14.1104,55,2.266414762688843,1.7925,0,0,0,1
12.7,13.3598,48.1,0.693,5.8870000000000005,94.7,19.8,16.35,6.754,15.1016,40,2.6644326359464867,1.7825,0,0,0,0
13.1,8.71675,48.1,0.693,6.471,98.8,19.8,17.12,5.7620000000000005,15.1048,29,2.273851200420946,1.7249999999999999,0,0,1,0
12.5,5.87205,48.1,0.693,6.405,96.0,19.8,19.37,5.45,11.1,24,1.9274624605576969,1.675,1,0,0,1
8.5,7.67202,48.1,0.693,5.747000000000001,98.9,19.8,19.92,9.27,14.068,22,2.160101750967694,1.6349999999999998,0,0,0,0
5.0,38.3518,48.1,0.693,5.452999999999999,100.0,19.8,30.59,9.3,13.04,26,3.672541717146316,1.49,0,1,0,0
6.3,9.91655,48.1,0.693,5.852,77.8,19.8,29.97,6.726,14.0504,42,2.390279986333144,1.5,0,0,0,1
5.6,25.0461,48.1,0.693,5.987,100.0,19.8,26.77,9.212,11.0448,30,3.2598680448992714,1.5899999999999999,1,1,0,0
7.2,14.2362,48.1,0.693,6.343,100.0,19.8,20.32,7.343999999999999,10.0576,50,2.7236741753351374,1.575,1,0,0,0
12.1,9.59571,48.1,0.693,6.404,100.0,19.8,20.31,5.442,14.0968,42,2.360449202216868,1.6375,0,0,0,1
8.3,24.8017,48.1,0.693,5.349,96.0,19.8,19.77,7.899767068273099,15.0664,40,3.250440381229692,1.7025,1,0,0,1
8.5,41.5292,48.1,0.693,5.531000000000001,85.4,19.8,27.38,8.47,11.068,56,3.7501908988370403,1.6075,0,0,0,0
5.0,67.9208,48.1,0.693,5.683,100.0,19.8,22.98,7.3,14.04,38,4.232958019253417,1.425,1,0,0,1
11.9,20.7162,48.1,0.659,4.138,100.0,19.8,23.34,8.538,14.0952,53,3.0780585258000213,1.1775,1,0,0,1
27.9,11.9511,48.1,0.659,5.608,100.0,19.8,12.13,6.6579999999999995,13.2232,26,2.5611807266231144,1.2874999999999999,1,0,0,1
17.2,7.40389,48.1,0.597,5.617000000000001,97.9,19.8,26.4,6.444,12.1376,25,2.1286946938918567,1.455,0,0,0,1
27.5,14.4383,48.1,0.597,6.852,100.0,19.8,19.78,7.65,14.22,57,2.736851434907838,1.4649999999999999,1,1,0,0
15.0,51.1358,48.1,0.597,5.757000000000001,100.0,19.8,10.11,9.6,11.12,52,3.9538518529018067,1.4125,0,0,0,1
17.2,14.0507,48.1,0.597,6.657,100.0,19.8,21.22,9.644,14.1376,44,2.7114245017411593,1.5274999999999999,0,0,0,0
17.9,18.811,48.1,0.597,4.628,100.0,19.8,34.37,8.357999999999999,15.1432,40,2.9862373389921895,1.555,0,0,0,0
16.3,28.6558,48.1,0.597,5.155,100.0,19.8,20.08,6.626,14.1304,58,3.3896577218278483,1.5875000000000001,0,0,0,1
7.0,45.7461,48.1,0.693,4.519,100.0,19.8,36.98,6.04,12.056,40,3.844730829794956,1.6575000000000002,1,0,0,1
7.2,18.0846,48.1,0.679,6.434,100.0,19.8,29.05,8.644,11.0576,59,2.9488817271093315,1.835,0,0,0,0
7.5,10.8342,48.1,0.679,6.782,90.8,19.8,25.79,7.899767068273099,10.06,35,2.4709936445680034,1.82,1,0,0,1
10.4,25.9406,48.1,0.679,5.303999999999999,89.1,19.8,26.64,8.607999999999999,15.0832,60,3.293634442449129,1.65,1,0,1,0
8.8,73.5341,48.1,0.679,5.957000000000001,100.0,19.8,20.62,8.476,12.0704,52,4.3112567387853336,1.8,0,0,0,0
8.4,11.8123,48.1,0.718,6.824,76.5,19.8,22.74,5.968,13.0672,26,2.5504056470206957,1.7925,0,0,0,0
16.7,11.0874,48.1,0.718,6.4110000000000005,100.0,19.8,15.02,6.034,13.1336,48,2.492163587735884,1.8575,1,0,1,0
14.2,7.022589999999999,48.1,0.718,6.006,95.3,19.8,15.7,8.283999999999999,10.1136,29,2.0822613123870632,1.875,0,0,0,0
20.8,12.0482,48.1,0.614,5.648,87.6,19.8,14.1,8.916,11.1664,36,2.5686501932208596,1.9525000000000001,0,0,0,0
13.4,7.05042,48.1,0.614,6.103,85.1,19.8,23.29,8.267999999999999,46.19856,29,2.085724263982504,2.0225,0,1,0,0
11.7,8.792119999999999,48.1,0.584,5.565,70.6,19.8,17.16,7.834,11.0936,57,2.28157798059684,2.065,0,0,0,0
8.3,15.8603,48.1,0.679,5.896,95.4,19.8,24.39,5.566,15.0664,51,2.8249617460097114,1.9100000000000001,1,1,0,0
10.2,12.2472,48.1,0.584,5.837000000000001,59.7,19.8,15.69,9.104,14.0816,33,2.5837862093461372,1.9975,0,0,0,0
10.9,37.6619,48.1,0.679,6.202000000000001,78.7,19.8,14.52,7.518,11.0872,42,3.6548546189770925,1.8624999999999998,0,1,0,0
11.0,7.36711,48.1,0.679,6.193,78.1,19.8,21.52,8.52,12.088,45,2.1243085441136205,1.9375000000000002,1,0,0,1
9.5,9.33889,48.1,0.679,6.38,95.6,19.8,24.08,8.79,12.075999999999999,52,2.335912513221137,1.9674999999999998,1,0,0,0
14.5,8.49213,48.1,0.584,6.348,86.1,19.8,17.64,9.09,11.116,53,2.2504630342235155,2.055,0,0,0,1
14.1,10.0623,48.1,0.584,6.832999999999999,94.3,19.8,19.69,6.682,14.1128,29,2.4035429310745737,2.0875,1,1,0,0
16.1,6.44405,48.1,0.584,6.425,74.8,19.8,12.03,8.722000000000001,10.1288,42,2.0074150555763612,2.2,1,0,0,0
14.3,5.5810699999999995,48.1,0.713,6.436,87.9,19.8,16.22,6.186,10.1144,46,1.8841973460987684,2.3175,0,0,1,0
11.7,13.9134,48.1,0.713,6.207999999999999,95.0,19.8,15.17,7.834,11.0936,37,2.7022601376565687,2.2225,0,0,0,0
13.4,11.1604,48.1,0.74,6.629,94.6,19.8,23.27,10.168,12.1072,46,2.498184770733843,2.125,0,0,1,0
9.6,14.4208,48.1,0.74,6.461,93.3,19.8,18.05,6.0920000000000005,10.0768,57,2.7357172474638767,2.0,1,0,0,1
8.2,15.1772,48.1,0.74,6.152,100.0,19.8,26.45,9.863999999999999,11.0656,60,2.7836028435028815,1.9125,0,0,0,0
8.4,13.6781,48.1,0.74,5.935,87.9,19.8,34.02,9.568,14.0672,57,2.6863565870169546,1.82,1,0,0,0
12.8,9.39063,48.1,0.74,5.627000000000001,93.9,19.8,22.88,8.456,15.1024,50,2.340904438499074,1.8175,1,0,0,0
10.5,22.0511,48.1,0.74,5.818,92.4,19.8,22.11,7.41,12.084000000000001,38,3.137713490646716,1.8649999999999998,0,0,0,0
17.1,9.72418,48.1,0.74,6.406000000000001,97.2,19.8,19.52,9.242,15.1368,58,2.372501005014648,2.0675,1,0,1,0
14.8,5.66637,48.1,0.74,6.218999999999999,100.0,19.8,16.59,7.096,14.1184,54,1.8970754838957269,2.005,0,0,0,1
15.4,9.96654,48.1,0.74,6.485,100.0,19.8,18.85,6.608,14.1232,21,2.394848818884537,1.9775,0,0,0,1
10.8,12.8023,48.1,0.74,5.854,96.6,19.8,23.79,5.516,12.0864,34,2.6248352449424797,1.8974999999999997,0,0,1,0
11.8,10.6718,48.1,0.74,6.459,94.8,19.8,23.98,5.336,12.0944,28,2.457175676049689,1.9875,1,0,0,1
14.9,6.288069999999999,48.1,0.74,6.341,96.4,19.8,17.79,10.198,15.1192,41,1.9862387647413884,2.0700000000000003,0,0,0,0
12.6,9.92485,48.1,0.74,6.251,96.6,19.8,16.44,9.752,11.1008,37,2.39104001091028,2.1975,1,0,0,0
14.1,9.329089999999999,48.1,0.713,6.185,98.7,19.8,18.13,9.082,13.1128,52,2.3349641863179325,2.2600000000000002,1,0,0,0
13.0,7.52601,48.1,0.713,6.417000000000001,98.3,19.8,19.31,8.06,12.104000000000001,27,2.143121491225277,2.1849999999999996,1,0,0,0
13.4,6.71772,48.1,0.713,6.749,92.6,19.8,17.44,9.068,13.1072,59,2.0435189836286223,2.32,1,1,0,0
15.2,5.44114,48.1,0.713,6.655,98.2,19.8,17.73,8.104,11.1216,41,1.862705543083853,2.355,1,0,0,0
16.1,5.09017,48.1,0.713,6.297000000000001,91.8,19.8,17.27,6.722,15.1288,21,1.8066759959463214,2.3675,0,0,0,0
17.8,8.24809,48.1,0.713,7.393,99.3,19.8,16.74,5.956,11.1424,42,2.224417043716578,2.4525,1,0,0,1
14.4,9.513630000000001,48.1,0.713,6.728,94.1,19.8,18.71,5.888,14.1152,34,2.3526725106043593,2.4975,0,0,0,1
14.1,4.75237,48.1,0.713,6.525,86.5,19.8,18.13,7.782,14.1128,36,1.749611943801969,2.435,0,0,0,1
12.7,4.668830000000001,48.1,0.713,5.976,87.9,19.8,19.01,7.154,15.1016,31,1.734982747240385,2.5799999999999996,0,0,0,1
13.5,8.20058,48.1,0.713,5.936,80.3,19.8,16.94,8.87,13.107999999999999,46,2.219266525546099,2.7800000000000002,0,0,0,0
14.9,7.75223,48.1,0.713,6.301,83.7,19.8,16.23,5.598,15.1192,39,2.1693085250418154,2.785,0,0,0,1
20.0,6.80117,48.1,0.713,6.081,84.4,19.8,14.7,5.4,14.16,27,2.0542737224466707,2.7175,1,1,0,0
16.4,4.812130000000001,48.1,0.713,6.7010000000000005,90.0,19.8,16.42,9.427999999999999,12.1312,29,1.7599471129733726,2.5974999999999997,1,0,0,1
17.7,3.69311,48.1,0.713,6.376,88.4,19.8,14.65,9.854,13.1416,24,1.546095475702301,2.565,1,0,0,0
19.5,6.65492,48.1,0.713,6.317,83.0,19.8,13.99,5.89,15.155999999999999,22,2.035348578369212,2.735,0,0,0,1
20.2,5.82115,48.1,0.713,6.513,89.9,19.8,10.29,8.804,15.1616,30,1.9200280793412094,2.8025,1,0,0,0
21.4,7.83932,48.1,0.655,6.209,65.4,19.8,13.22,7.827999999999999,11.1712,55,2.1792099506138976,2.9650000000000003,0,0,1,0
19.9,3.1636,48.1,0.655,5.7589999999999995,48.2,19.8,14.13,9.998,12.1592,43,1.4263800846591763,3.065,0,0,0,0
19.0,3.7749800000000002,48.1,0.655,5.952000000000001,84.7,19.8,17.15,8.38,10.152000000000001,21,1.5633897854422465,2.8725,1,0,0,0
19.1,4.422280000000001,48.1,0.584,6.002999999999999,94.5,19.8,21.32,9.482000000000001,13.1528,21,1.6905163912038152,2.54,0,0,1,0
19.1,15.5757,48.1,0.58,5.926,71.0,19.8,18.13,5.882000000000001,15.1528,28,2.807937767457695,2.91,0,0,0,0
20.1,13.0751,48.1,0.58,5.712999999999999,56.7,19.8,14.76,6.3020000000000005,13.1608,27,2.6444072787962525,2.825,0,0,0,0
19.9,4.34879,48.1,0.58,6.167000000000001,84.0,19.8,16.29,5.598,12.1592,36,1.6768703671037264,3.035,0,0,0,1
19.6,4.03841,48.1,0.532,6.229,90.7,19.8,12.87,8.692,13.1568,52,1.6170905561197193,3.0975,1,0,1,0
23.2,3.56868,48.1,0.58,6.437,75.0,19.8,14.36,8.464,15.1856,39,1.5192243229211484,2.895,1,0,1,0
29.8,4.64689,48.1,0.614,6.98,67.6,19.8,11.66,7.396,15.2384,56,1.7311049511313974,2.5325,1,0,1,0
13.8,8.05579,48.1,0.584,5.4270000000000005,95.4,19.8,18.14,9.076,11.1104,47,2.203404332146021,2.4275,0,0,1,0
13.3,6.39312,48.1,0.584,6.162000000000001,97.4,19.8,24.1,9.066,11.1064,27,2.000549838013637,2.205,1,1,0,0
16.7,4.87141,48.1,0.614,6.484,93.6,19.8,18.68,6.1339999999999995,14.1336,22,1.7700948094248417,2.3024999999999998,1,0,0,1
12.0,15.0234,48.1,0.614,5.303999999999999,97.3,19.8,24.91,9.34,15.095999999999998,39,2.774050153828231,2.1025,0,1,0,0
14.6,10.232999999999999,48.1,0.614,6.185,96.7,19.8,18.03,5.292000000000001,15.1168,60,2.418855874659432,2.17,1,1,0,0
21.4,14.3337,48.1,0.614,6.229,88.0,19.8,13.11,6.127999999999999,10.1712,32,2.730053020578551,1.95,0,0,0,1
23.0,5.8240099999999995,48.1,0.532,6.242000000000001,64.7,19.8,10.74,8.56,13.184000000000001,22,1.9204472756044824,3.4225,0,0,0,1
23.7,5.7081800000000005,48.1,0.532,6.75,74.9,19.8,7.74,6.974,15.1896,46,1.903327677232432,3.3299999999999996,0,0,0,0
25.0,5.73116,48.1,0.532,7.061,77.0,19.8,7.01,5.5,11.2,29,1.9067474913596385,3.41,0,1,0,0
21.8,2.81838,48.1,0.532,5.7620000000000005,40.3,19.8,10.42,9.636000000000001,14.1744,57,1.3398262488998969,4.1000000000000005,0,0,1,0
20.6,2.37857,48.1,0.583,5.871,41.9,19.8,13.34,8.112,12.1648,31,1.2174525430495582,3.7225,1,1,0,0
21.2,3.6736699999999995,48.1,0.583,6.312,51.9,19.8,10.58,9.024,13.1696,51,1.5419446302865207,3.99,0,0,1,0
19.1,5.69175,48.1,0.583,6.114,79.8,19.8,14.98,8.582,12.1528,57,1.9008754243872985,3.5449999999999995,1,0,0,0
20.6,4.8356699999999995,48.1,0.583,5.905,53.2,19.8,11.45,8.412,11.1648,44,1.7639890834826137,3.1500000000000004,0,0,0,0
15.2,0.15086,57.74,0.609,5.454,92.7,19.9,18.06,6.004,14.1216,28,0.14050948897951462,1.8199999999999998,0,0,0,0
7.0,0.18337,57.74,0.609,5.414,98.3,19.9,23.97,9.84,15.056,29,0.16836630025465416,1.7575000000000003,0,0,0,0
8.1,0.20745999999999998,57.74,0.609,5.093,98.0,19.9,29.68,9.162,10.0648,49,0.18851897970190704,1.8225000000000002,1,0,1,0
13.6,0.10574000000000001,57.74,0.609,5.983,98.8,19.9,18.07,7.072,14.1088,47,0.10051479408986363,1.8675,0,0,0,0
20.1,0.11132,57.74,0.609,5.983,83.5,19.9,13.35,8.902000000000001,13.1608,57,0.10554849798804096,2.1075,1,0,0,1
21.8,0.17331,39.69,0.585,5.707000000000001,54.0,20.8,12.01,5.936,14.1744,31,0.15982881438052338,2.3825000000000003,1,0,0,1
24.5,0.27957,39.69,0.585,5.926,42.6,20.8,13.59,8.79,11.196,47,0.24652408399188344,2.38,1,0,0,1
23.1,0.17899,39.69,0.585,5.67,28.8,20.8,17.6,8.462,14.1848,55,0.16465813975505653,2.8000000000000003,0,0,1,0
19.7,0.2896,39.69,0.585,5.39,72.9,20.8,21.14,7.899767068273099,12.1576,44,0.25433209277022684,2.7975,0,0,0,1
18.3,0.26838,39.69,0.585,5.794,70.6,20.8,14.1,5.3660000000000005,14.1464,55,0.23774049566117808,2.8925,1,1,0,0
21.2,0.23911999999999997,39.69,0.585,6.019,65.3,20.8,12.92,5.824,14.1696,32,0.21440145025736632,2.4074999999999998,1,0,0,1
17.5,0.17783,39.69,0.585,5.569,73.5,20.8,15.1,9.85,14.14,47,0.16367376242147152,2.4,0,1,0,0
16.8,0.22438000000000002,39.69,0.585,6.027,79.7,20.8,14.33,6.236000000000001,14.1344,54,0.20243459342451153,2.4975,0,1,0,0
22.4,0.06262999999999999,41.93,0.573,6.593,69.1,19.0,9.67,9.347999999999999,12.1792,27,0.060746967273100666,2.4775,0,0,1,0
20.6,0.04527,41.93,0.573,6.12,76.7,19.0,9.08,6.612,13.1648,20,0.04427522524990742,2.2875,1,0,1,0
23.9,0.06076,41.93,0.573,6.976,91.0,19.0,5.64,5.478,12.1912,31,0.058985632347870846,2.1675,0,0,0,0
22.0,0.10959,41.93,0.573,6.794,89.3,19.0,6.48,7.94,15.175999999999998,47,0.10399057772120515,2.39,1,0,0,0
19.0,0.04741,41.93,0.573,6.03,80.8,19.0,7.88,10.28,10.152000000000001,45,0.04632045026850422,2.5050000000000003,1,0,0,0
